,gene_name,total_highly_variable,total_velocity_genes,total_fit_loss,317s1_highly_variable,317s1_velocity_genes,317s1_fit_loss,317s2_highly_variable,317s2_velocity_genes,317s2_fit_loss,320s1_highly_variable,320s1_velocity_genes,320s1_fit_loss,320s2_highly_variable,320s2_velocity_genes,320s2_fit_loss,323s1_highly_variable,323s1_velocity_genes,323s1_fit_loss,323s2_highly_variable,323s2_velocity_genes,323s2_fit_loss,326s1_highly_variable,326s1_velocity_genes,326s1_fit_loss,326s2_highly_variable,326s2_velocity_genes,326s2_fit_loss,329s1_highly_variable,329s1_velocity_genes,329s1_fit_loss,329s2_highly_variable,329s2_velocity_genes,329s2_fit_loss,overdisp_S,overdisp_U,nonzero_S,nonzero_U
2247,Osbpl2,True,True,0.015174700878560543,,,,True,False,0.07483754307031631,True,False,0.04862060025334358,True,False,0.07966674864292145,True,False,0.0461869016289711,True,False,0.057104144245386124,True,False,0.07433817535638809,True,False,0.056511856615543365,True,False,0.06358678638935089,True,False,0.06127699464559555,3.32933644352047,1.59614626179527,0.19101731601731603,0.08955627705627706
2248,Osbpl8,True,False,0.8958585262298584,True,False,0.09412997215986252,,,,,,,True,False,0.0936780795454979,True,False,0.24376612901687622,,,,True,False,0.15775999426841736,True,False,0.1807822734117508,True,False,0.11325135827064514,True,False,0.15480290353298187,1.05913562333028,1.1037042494405,0.055735930735930736,0.19264069264069267
2249,Osbpl9,,,,True,False,0.48940858244895935,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.05593190360811,3.61854329910723,0.20156926406926406,0.3717532467532467
2250,Osgin1,True,False,0.07796043902635574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194475423536133,0.159920389136199,0.1341991341991342,0.008658008658008658
2251,Ostc,,,,True,False,1.6054956912994385,True,False,2.8199617862701416,True,False,2.0091915130615234,True,False,1.6204969882965088,True,False,2.266354560852051,True,False,1.9183381795883179,True,False,2.544372320175171,True,False,1.9314985275268555,True,False,1.3890935182571411,True,False,2.7901010513305664,2.52350708900039,0.137711323948358,0.8679653679653679,0.008116883116883116
2252,Ostf1,,,,True,False,0.06929577887058258,True,False,0.09891795367002487,True,False,0.08665484935045242,True,False,0.10505076497793198,True,False,0.1128762811422348,True,False,0.07932068407535553,True,False,0.10293379426002502,True,False,0.0762329250574112,True,False,0.06991449743509293,True,False,0.09215357154607773,3.33505342717156,1.85801759861679,0.4659090909090909,0.026244588744588744
2253,Otud5,,,,True,False,0.09127209335565567,,,,True,False,0.05577936768531799,True,False,0.05217370018362999,,,,True,False,0.0576850101351738,True,False,0.05621251091361046,True,False,0.05896398797631264,,,,True,False,0.05754157155752182,8.56685932635957,0.741789912921766,0.2930194805194805,0.05330086580086581
2254,Ovol2,True,True,0.01229274831712246,True,False,0.03276069462299347,True,False,0.03870600089430809,True,False,0.0390675887465477,True,False,0.03370792046189308,True,False,0.037649013102054596,True,False,0.05070650577545166,True,False,0.04521579667925835,True,False,0.032066505402326584,True,False,0.018689803779125214,True,False,0.060471806675195694,0.819124660425577,0.591550206342515,0.1626082251082251,0.058982683982683984
2255,Oxa1l,,,,,,,True,False,0.08400741219520569,,,,True,False,0.05411131680011749,True,False,0.12596158683300018,,,,,,,,,,,,,True,False,0.05972021445631981,5.19885205658545,2.7010795393646,0.43506493506493504,0.128517316017316
2256,Oxct1,True,True,0.017146669328212738,True,False,0.05030855908989906,True,False,0.04314237833023071,True,False,0.03907516226172447,True,False,0.04503349959850311,True,False,0.08013900369405746,True,False,0.0545627661049366,True,False,0.04607359692454338,True,False,0.08280617743730545,True,False,0.05088435113430023,True,False,0.05221382901072502,0.91577956085827,0.379135856279674,0.20616883116883117,0.08225108225108226
2257,Oxr1,,,,True,False,0.056646544486284256,,,,,,,True,False,0.05779995769262314,True,False,0.137043297290802,,,,True,False,0.08052004128694534,True,False,0.10955121368169785,True,False,0.04970017075538635,,,,4.65331463825095,0.512778101799789,0.2031926406926407,0.1149891774891775
2258,P2rx4,True,False,0.04737543687224388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2901027089214,0.933285993455668,0.1185064935064935,0.0275974025974026
2259,P2ry1,True,True,0.016698326915502548,,,,,,,,,,,,,,,,True,True,0.003174226265400648,True,True,0.004067860543727875,,,,,,,True,True,0.004341739695519209,0.049680464785069,0.0527996692677062,0.03165584415584416,0.017045454545454544
2260,P3h4,True,False,0.15477003157138824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68127535902307,inf,0.34848484848484845,0.005681818181818182
2261,P4ha1,True,False,0.11689691990613937,True,False,0.034167639911174774,,,,True,False,0.031100386753678322,,,,True,False,0.08572518080472946,True,False,0.06489486247301102,True,False,0.03370978310704231,True,False,0.02776787057518959,,,,,,,1.8614988470864,0.442345428287019,0.13230519480519481,0.06628787878787878
2262,P4hb,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.9968276023864746,,,,,,,3.8246148627849,2.75382685371437,0.4448051948051948,0.5906385281385281
2263,P4htm,True,True,0.0035111557226628065,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.041688185185194016,,,,6.42354690022482,0.495115939381326,0.07765151515151515,0.0689935064935065
2264,PISD,True,False,0.37892481684684753,True,False,0.11532144993543625,True,False,0.1636989265680313,True,False,0.1034562736749649,True,False,0.17457380890846252,True,False,0.1367877721786499,True,False,0.15809980034828186,True,False,0.09210522472858429,True,False,0.12338177859783173,True,False,0.12363741546869278,True,False,0.10731858015060425,1.6293342172622,1.90773915075926,0.20156926406926406,0.19453463203463203
2265,Pa2g4,,,,True,False,0.1361670345067978,True,False,0.2257087230682373,True,False,0.19143494963645935,,,,True,False,0.15495148301124573,True,False,0.19157181680202484,,,,,,,True,False,0.16197697818279266,True,False,0.18976075947284698,2.2879205678076,inf,0.6631493506493507,0.05113636363636363
2266,Pacrg,,,,True,True,0.006618030369281769,True,True,0.0051966565661132336,True,False,0.388505756855011,True,True,0.005745953414589167,True,True,0.006285492796450853,True,True,0.004159331321716309,True,True,0.004647723864763975,True,True,0.006680653430521488,True,True,0.0054962607100605965,True,True,0.005902619566768408,2.84216189776476,0.852435889329715,0.2067099567099567,0.3087121212121212
2267,Pacs1,,,,True,False,0.43393686413764954,,,,True,False,0.24198073148727417,,,,,,,True,False,0.24071362614631653,True,False,0.3079858422279358,True,False,0.24899832904338837,,,,True,False,0.2267785668373108,1.93642624155029,1.07240907358559,0.05492424242424243,0.2754329004329004
2268,Pacsin1,True,True,0.007049121893942356,True,True,0.0020463753025978804,True,True,0.00711507722735405,True,True,0.007590106222778559,True,True,0.0055619822815060616,True,True,0.007144666276872158,True,True,0.006642906926572323,True,True,0.006343133747577667,True,True,0.0022131262812763453,True,False,0.1436004787683487,True,True,0.0018718652427196503,0.664723561837843,0.298254794771649,0.09956709956709957,0.08982683982683984
2269,Pacsin2,,,,,,,,,,,,,,,,,,,True,True,0.010582542046904564,,,,,,,,,,,,,1.16284200251317,1.31198981114344,0.1653138528138528,0.10957792207792208
2270,Pafah1b3,,,,,,,True,False,0.24322612583637238,,,,,,,,,,,,,,,,,,,,,,,,,3.12245405359429,0.579589553723687,0.7083333333333333,0.01406926406926407
2271,Pah,True,True,0.008427507244050503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132073378457004,0.127254756653113,0.049512987012987016,0.021374458874458872
2272,Paics,,,,True,False,0.17932111024856567,True,False,0.20810100436210632,True,False,0.22860632836818695,True,False,0.18246380984783173,True,False,0.2299395352602005,True,False,0.21260543167591095,True,False,0.20109732449054718,True,False,0.19338513910770416,True,False,0.14420770108699799,True,False,0.21602793037891388,1.73535107432899,0.338786968101746,0.5963203463203464,0.022997835497835496
2273,Paip1,True,False,0.2781352996826172,True,False,0.04808536544442177,True,False,0.0903850793838501,True,False,0.055840156972408295,True,False,0.03896396607160568,True,False,0.04805312305688858,True,False,0.06708099693059921,True,False,0.07254920899868011,True,False,0.09378164261579514,True,False,0.05615166947245598,True,False,0.0807209238409996,1.45518314970469,1.26977243980373,0.266504329004329,0.10930735930735931
2274,Pak1,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.022355297580361366,,,,1.56506659126153,1.1755030207614,0.16829004329004327,0.06439393939393939
2275,Pak3,True,True,0.17839732766151428,True,True,0.07682368159294128,True,True,0.055719632655382156,True,True,0.06913268566131592,True,True,0.06540093570947647,True,True,0.06015021353960037,True,True,0.0601387619972229,True,True,0.07386969029903412,True,True,0.06643711030483246,True,True,0.07993247359991074,True,True,0.055449478328228,0.343913890475676,0.304200788515587,0.34659090909090906,0.2627164502164502
2276,Pak6,True,True,0.004009061027318239,,,,True,False,0.03028980828821659,,,,,,,,,,True,False,0.04019143432378769,,,,,,,True,False,0.04047050327062607,,,,0.940982876994331,0.469107862029258,0.06737012987012989,0.05248917748917749
2277,Palld,,,,,,,,,,True,False,0.09404576569795609,,,,True,False,0.09338483959436417,,,,True,False,0.12149115651845932,,,,,,,,,,0.987367739472085,0.169852388850283,0.06845238095238095,0.08252164502164502
2278,Palm,,,,True,False,0.041808173060417175,True,False,0.033310942351818085,True,False,0.022914281114935875,,,,,,,True,False,0.033037833869457245,True,False,0.0340246818959713,,,,True,False,0.03261350095272064,,,,1.43238748314289,1.47024304755218,0.18154761904761907,0.0781926406926407
2279,Pam,True,True,0.23054085671901703,True,True,0.06392942368984222,True,True,0.07370852679014206,True,True,0.0764104425907135,True,True,0.070966437458992,True,True,0.0703543871641159,True,True,0.07318536937236786,True,True,0.06347399204969406,True,True,0.07994601130485535,True,True,0.06392430514097214,True,True,0.06973305344581604,0.473719914982628,0.965273008567482,0.351461038961039,0.5032467532467533
2280,Pamr1,True,True,0.14002802968025208,True,True,0.01972408965229988,True,True,0.022458141669631004,True,True,0.024531366303563118,True,True,0.02428494580090046,True,True,0.024936119094491005,True,True,0.026591451838612556,True,True,0.01699098013341427,True,True,0.02983156032860279,True,True,0.030072497203946114,True,True,0.02177625335752964,0.572867789057842,0.66128980555285,0.31439393939393945,0.1858766233766234
2281,Pan3,True,False,1.5127050876617432,True,False,0.47093045711517334,True,False,0.35911503434181213,True,False,0.34384000301361084,True,False,0.43143269419670105,True,False,0.335060715675354,True,False,0.44135162234306335,True,False,0.46076351404190063,True,False,0.22293952107429504,True,False,0.3716845214366913,True,False,0.33756840229034424,0.584085089298309,3.87774090332933,0.056547619047619055,0.4007034632034632
2282,Pank1,,,,,,,,,,True,False,0.020883671939373016,,,,True,False,0.02064083144068718,,,,,,,,,,,,,,,,1.38816759208591,0.271614959409087,0.13961038961038963,0.04247835497835498
2283,Pank3,,,,,,,,,,True,False,0.031484149396419525,,,,True,False,0.03919205442070961,,,,True,False,0.04641719162464142,,,,,,,,,,3.3284449376397,2.30609086475195,0.15367965367965367,0.0698051948051948
2284,Pappa2,True,True,0.0015146484365686774,True,True,0.0011742447968572378,True,True,0.0013934969902038574,True,True,0.0013695248635485768,True,True,0.0014415258774533868,True,True,0.0015031981747597456,True,True,0.0008532232604920864,,,,,,,True,True,0.0007861497579142451,True,True,0.0014019982190802693,0.0618200866892299,0.0661241669658436,0.025432900432900432,0.04464285714285715
2285,Papss2,True,True,0.10055393725633621,True,True,0.129136323928833,True,True,0.027346784248948097,True,True,0.16618311405181885,True,True,0.020814308896660805,True,True,0.1242329478263855,True,True,0.029844114556908607,True,True,0.025314029306173325,True,True,0.05106257274746895,True,True,0.030998222529888153,True,True,0.1404731720685959,0.248509786295172,0.211190494091491,0.2058982683982684,0.17424242424242425
2286,Pard3,True,True,0.03371495008468628,True,True,0.0052028838545084,True,True,0.007010228931903839,True,True,0.0055884444154798985,True,True,0.0066650561057031155,True,True,0.00942911859601736,True,True,0.00568134943023324,True,True,0.00964117981493473,True,True,0.00630752369761467,True,True,0.006512632127851248,True,True,0.006414938718080521,1.42276735523959,1.35310816563975,0.2502705627705628,0.740530303030303
2287,Pard3b,,,,True,False,3.3258397579193115,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536196886459034,0.924454039612569,0.07386363636363637,0.43966450216450215
2288,Pard6b,,,,,,,,,,,,,,,,,,,True,False,0.02380368858575821,,,,,,,True,False,0.02396756038069725,,,,1.45118451627002,0.473602619475295,0.12662337662337664,0.036255411255411256
2289,Parg,,,,,,,,,,True,False,0.04043634608387947,,,,True,False,0.043352384120225906,,,,,,,,,,,,,,,,3.04389827293525,1.71921822500278,0.08522727272727272,0.09902597402597403
2290,Park2,True,False,15.988104820251465,True,False,4.488494396209717,True,False,2.7245891094207764,True,False,3.174636125564575,True,False,5.781986713409424,,,,True,False,5.784817695617676,True,False,6.862720012664795,True,False,4.868636131286621,True,False,8.32148551940918,True,False,4.139498233795166,0.128965413328897,1.38325992858817,0.015422077922077924,0.6176948051948052
2291,Parm1,True,True,0.22433127462863922,True,True,0.04872750863432884,True,True,0.05540724843740463,True,True,0.04868779331445694,True,True,0.07138831168413162,True,True,0.04409278556704521,True,True,0.06502873450517654,True,True,0.05863422527909279,True,True,0.05501861125230789,True,True,0.04335431382060051,True,True,0.07194434106349945,0.475626078992209,0.215919744390955,0.28625541125541126,0.13744588744588745
2292,Parn,,,,,,,True,False,0.05767914652824402,,,,,,,,,,,,,True,False,0.04263880103826523,,,,,,,,,,9.91608950109083,2.91721830733462,0.14664502164502163,0.10173160173160173
2293,Parp2,,,,,,,,,,True,False,0.03683868795633316,,,,,,,,,,,,,,,,True,False,0.02255330979824066,,,,1.84416864612151,1.14713111861557,0.24296536796536794,0.061147186147186144
2294,Parp6,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.018582643941044807,,,,26.0191779322075,1.35695797904321,0.11553030303030304,0.049783549783549784
2295,Parp8,,,,,,,,,,,,,,,,True,False,0.12098315358161926,,,,,,,True,False,0.1743471920490265,,,,True,False,0.07729268819093704,1.00245168098234,0.632857853400114,0.04788961038961039,0.16125541125541126
2296,Patz1,,,,True,False,0.0792703703045845,,,,True,False,0.04619419202208519,,,,,,,True,False,0.07526344805955887,,,,True,False,0.061230458319187164,,,,,,,3.23709538047809,1.71913012887486,0.2077922077922078,0.09172077922077923
2297,Pax4,True,True,2.257044553756714,True,True,0.7776392698287964,True,True,0.27116185426712036,True,True,0.387552410364151,True,True,0.33117231726646423,True,True,0.3254949152469635,True,True,0.21023882925510406,True,True,0.24673467874526978,True,True,0.3360782563686371,True,True,0.2336682379245758,True,True,0.3720038831233978,0.218102516823743,0.186688324954814,0.2941017316017316,0.038149350649350655
2298,Pax6,True,True,0.31612658500671387,True,True,0.12029605358839035,True,True,0.09756330400705338,True,True,0.1258728802204132,True,True,0.09187733381986618,True,True,0.07576148211956024,True,True,0.09126336872577667,True,True,0.09062926471233368,True,True,0.07903242856264114,True,True,0.10248033702373505,True,True,0.0870618149638176,0.467157638119834,0.485531376757979,0.44155844155844154,0.36228354978354976
2299,Pax6os1,True,True,0.0008487846935167909,True,True,0.0025869631208479404,True,True,0.0024336599744856358,True,True,0.0010012404527515173,True,True,0.0019127285340800881,True,True,0.002447492443025112,True,True,0.0022164159454405308,True,True,0.0005347823025658727,True,True,0.0024718651548027992,True,True,0.0026577322278171778,True,True,0.0024966569617390633,0.204340108301352,0.230710059214606,0.04004329004329005,0.11525974025974026
2300,Pbk,True,True,0.17425400018692017,True,True,0.036951690912246704,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083366325011443,inf,0.1112012987012987,0.004329004329004329
2301,Pbld2,True,True,0.013988878577947617,True,True,0.0021160084288567305,True,True,0.0029617329128086567,True,True,0.0022780250292271376,True,True,0.0032504305709153414,True,True,0.008829280734062195,True,True,0.0023632999509572983,True,True,0.003156483406201005,True,True,0.007627424318343401,True,True,0.0028062404599040747,True,True,0.0032672674860805273,0.596027771877153,0.316549720166098,0.11174242424242425,0.08712121212121213
2302,Pbx1,True,False,32.63856887817383,,,,True,False,9.609818458557129,True,False,6.996872901916504,True,False,6.945048809051514,True,False,9.81215763092041,True,False,8.046903610229492,True,False,8.794259071350098,True,False,6.009940147399902,,,,,,,1.4498812998554,2.26816875583626,0.09577922077922078,0.7551406926406926
2303,Pbx2,,,,,,,,,,,,,True,False,0.028283411636948586,,,,,,,,,,,,,,,,True,False,0.02220059745013714,5.70114005386149,5.42501506356486,0.13825757575757575,0.08414502164502163
2304,Pbx3,,,,True,False,1.3284300565719604,,,,True,False,0.9137816429138184,,,,True,False,1.8403260707855225,,,,,,,True,False,1.0127687454223633,,,,,,,1.40678051142605,1.13617904002774,0.14691558441558442,0.45292207792207795
2305,Pbxip1,True,False,0.3127303719520569,True,False,0.14430958032608032,,,,True,False,0.09552864730358124,True,False,0.12996965646743774,,,,True,False,0.1438957005739212,True,False,0.12971220910549164,True,False,0.15334928035736084,True,False,0.18229885399341583,True,False,0.12877734005451202,1.405900076152,0.294314809763409,0.33901515151515155,0.024621212121212124
2306,Pcbd1,,,,,,,True,False,1.262519359588623,,,,True,False,1.0710561275482178,,,,True,False,1.2495019435882568,,,,,,,,,,,,,4.87758384173348,52287.4507249966,0.8988095238095237,0.020021645021645024
2307,Pcbd2,,,,True,False,0.11663457751274109,True,False,0.07524825632572174,,,,True,False,0.06828534603118896,,,,,,,,,,,,,,,,True,False,0.07132207602262497,2.82458153653913,0.429949252071926,0.463474025974026,0.0882034632034632
